Nr. Ctapes;Dt. Movim;Cod. Historico;Tp. Documento;Cod. Empresa;Dt. Liq;Vl. Lancto;Ds. Aux;Ds. Doc;Cod. Empliq;Tp. Operação;Nr. Seqhistrelsub;Nr. Seqliq
10001;06/06/2025;994;3;1;06/06/2025;47,88;CREDITO BX  FAT  CLIENTE;;1;C;1;839293
10001;06/06/2025;1331;3;1;06/06/2025;111,2;;;1;C;1;840907
10001;06/06/2025;1296;3;1;06/06/2025;261,55;;171553;1;C;1;840923
10001;06/06/2025;1331;3;1;06/06/2025;122;;;1;C;1;844149
10001;06/06/2025;1332;3;1;06/06/2025;0,75;;;1;D;1;844149
10001;06/06/2025;1040;3;1;06/06/2025;296,3;100506496 VISA VISA ELECTRON CREDITO DE CARTAO;173005;1;C;1;844849
10001;09/06/2025;1040;3;1;09/06/2025;109,77;85314307 ELO CREDITO DE CARTAO;172047;1;C;1;840690
10001;09/06/2025;1296;3;1;09/06/2025;399,25;;171836;1;C;1;842276
10001;09/06/2025;1040;3;1;09/06/2025;1389;101436173 VISA VISA ELECTRON CREDITO DE CARTAO;173027;1;C;1;844895
10001;10/06/2025;994;3;1;10/06/2025;115;CREDITO BX  FAT  CLIENTE;;1;C;1;842789
10001;10/06/2025;910;3;1;10/06/2025;11033,88;79 251 1 STICLE TEXT;;1;D;1;842895
10001;10/06/2025;994;3;1;10/06/2025;1109,8;CREDITO BX  FAT  CLIENTE;;1;C;1;842944
10001;10/06/2025;994;3;1;10/06/2025;40;CREDITO BX  FAT  CLIENTE;;1;C;1;842946
10001;10/06/2025;910;3;1;10/06/2025;971,85;665 1 SINDICATO DAS;;1;D;1;842985
10001;10/06/2025;1040;3;1;10/06/2025;175,24;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;173054;1;C;1;844967
10001;10/06/2025;910;3;1;10/06/2025;640,16;9 865 656 262 6 TOTV;;1;D;1;858876
10001;10/06/2025;910;3;1;10/06/2025;1760;669 1 PLUXEE BENEFIC;;1;D;1;858892
10001;11/06/2025;994;3;1;11/06/2025;399,52;CREDITO BX  FAT  CLIENTE;;1;C;1;844436
10001;11/06/2025;994;3;1;11/06/2025;770;CREDITO BX  FAT  CLIENTE;;1;C;1;844448
10001;11/06/2025;994;3;1;11/06/2025;122,55;CREDITO BX  FAT  CLIENTE;;1;C;1;844595
10001;11/06/2025;1040;3;1;11/06/2025;1421,23;85314307 ELO CREDITO DE CARTAO;173135;1;C;1;845187
10001;11/06/2025;1296;3;1;11/06/2025;247,25;;172721;1;C;1;845223
10001;11/06/2025;910;3;1;11/06/2025;7284,86;656 955 1 SECRETARIA;;1;D;1;845551
10001;11/06/2025;910;3;1;11/06/2025;9996;99 1 CARTAO UNICRED;;1;D;1;846766
10001;11/06/2025;910;3;1;11/06/2025;4405,81;4 449 2 CARTAO UNICR;;1;D;1;863778
10001;11/06/2025;910;3;1;11/06/2025;86,56;8 855 1 MULTIPRESENT;;1;D;1;863801
10001;11/06/2025;910;3;1;11/06/2025;108,34;46 495 1 VGA ELETRON;;1;D;1;869341
10001;12/06/2025;1040;3;1;12/06/2025;838,32;101436602 VISA VISA ELECTRON CREDITO DE CARTAO;173138;1;C;1;845194
10001;12/06/2025;994;3;1;12/06/2025;300;CREDITO BX  FAT  CLIENTE;;1;C;1;847812
10001;12/06/2025;994;3;1;12/06/2025;7;CREDITO BX  FAT  CLIENTE;;1;C;1;847826
10001;12/06/2025;994;3;1;12/06/2025;168;CREDITO BX  FAT  CLIENTE;;1;C;1;847917
10001;12/06/2025;1296;3;1;12/06/2025;108,25;;173530;1;C;1;849214
10001;12/06/2025;910;3;1;12/06/2025;4704,54;75 752 1 AN INDUSTRI;;1;D;1;851411
10001;12/06/2025;910;3;1;12/06/2025;1200;4 336 1 DISPARO PRO;;1;D;1;851412
10001;12/06/2025;994;3;1;12/06/2025;416;CREDITO BX  FAT  CLIENTE;;1;C;1;865571
10001;12/06/2025;994;3;1;12/06/2025;179;CREDITO BX  FAT  CLIENTE;;1;C;1;865572
10001;12/06/2025;994;3;1;12/06/2025;170;CREDITO BX  FAT  CLIENTE;;1;C;1;865575
10001;13/06/2025;994;3;1;13/06/2025;429,41;CREDITO BX  FAT  CLIENTE;;1;C;1;848837
10001;13/06/2025;1296;3;1;13/06/2025;321,64;;173751;1;C;1;851615
10001;14/06/2025;994;3;1;14/06/2025;1124,05;CREDITO BX  FAT  CLIENTE;;1;C;1;850590
10001;16/06/2025;994;3;1;16/06/2025;6181,63;CREDITO BX  FAT  CLIENTE;;1;C;1;851329
10001;16/06/2025;994;3;1;16/06/2025;164,89;CREDITO BX  FAT  CLIENTE;;1;C;1;852027
10001;16/06/2025;1296;3;1;16/06/2025;173,25;;174314;1;C;1;852358
10001;17/06/2025;994;3;1;17/06/2025;45;CREDITO BX  FAT  CLIENTE;;1;C;1;853360
10001;17/06/2025;1296;3;1;17/06/2025;29,25;;174481;1;C;1;853618
10001;17/06/2025;1296;3;1;17/06/2025;166,25;;174650;1;C;1;853627
10001;18/06/2025;994;3;1;18/06/2025;488;CREDITO BX  FAT  CLIENTE;;1;C;1;854096
10001;18/06/2025;994;3;1;18/06/2025;78;CREDITO BX  FAT  CLIENTE;;1;C;1;854098
10001;18/06/2025;1296;3;1;18/06/2025;156,53;;174935;1;C;1;857313
10001;19/06/2025;994;3;1;19/06/2025;186,96;CREDITO BX  FAT  CLIENTE;;1;C;1;854803
10001;19/06/2025;1296;3;1;19/06/2025;7,25;;174988;1;C;1;857440
10001;20/06/2025;994;3;1;20/06/2025;6,01;CREDITO BX  FAT  CLIENTE;;1;C;1;856083
10001;20/06/2025;994;3;1;20/06/2025;3590,4;CREDITO BX  FAT  CLIENTE;;1;C;1;857331
10001;20/06/2025;994;3;1;20/06/2025;1702,98;CREDITO BX  FAT  CLIENTE;;1;C;1;857332
10001;20/06/2025;994;3;1;20/06/2025;2389,5;CREDITO BX  FAT  CLIENTE;;1;C;1;857337
10001;21/06/2025;994;3;1;21/06/2025;46,98;CREDITO BX  FAT  CLIENTE;;1;C;1;856398
10001;23/06/2025;1296;3;1;23/06/2025;263,25;;175432;1;C;1;857591
10001;23/06/2025;994;3;1;23/06/2025;249;CREDITO BX  FAT  CLIENTE;;1;C;1;858175
10001;23/06/2025;994;3;1;23/06/2025;90;CREDITO BX  FAT  CLIENTE;;1;C;1;858330
10001;23/06/2025;994;3;1;23/06/2025;152,77;CREDITO BX  FAT  CLIENTE;;1;C;1;858332
10001;23/06/2025;1040;3;1;23/06/2025;1023,87;85533173 MASTERCARD MAESTRO CREDITO DE CARTAO;175948;1;C;1;858482
10001;24/06/2025;994;3;1;24/06/2025;89;CREDITO BX  FAT  CLIENTE;;1;C;1;858843
10001;24/06/2025;1040;3;1;24/06/2025;248,81;85533173 MASTERCARD MAESTRO CREDITO DE CARTAO;176076;1;C;1;859189
10001;25/06/2025;1299;3;1;25/06/2025;807,38;85314307 AJUSTE 9992;78049918;1;C;1;814533
10001;25/06/2025;994;3;1;25/06/2025;88,83;CREDITO BX  FAT  CLIENTE;;1;C;1;859230
10001;25/06/2025;994;3;1;25/06/2025;58;CREDITO BX  FAT  CLIENTE;;1;C;1;860238
10001;26/06/2025;994;3;1;26/06/2025;383;CREDITO BX  FAT  CLIENTE;;1;C;1;861058
10001;26/06/2025;994;3;1;26/06/2025;149;CREDITO BX  FAT  CLIENTE;;1;C;1;861067
10001;26/06/2025;994;3;1;26/06/2025;407;CREDITO BX  FAT  CLIENTE;;1;C;1;861116
10001;26/06/2025;994;3;1;26/06/2025;444,13;CREDITO BX  FAT  CLIENTE;;1;C;1;861691
10001;26/06/2025;1299;3;1;26/06/2025;169,19;85314307 AJUSTE 9992;12349154;1;C;1;904941
10001;27/06/2025;994;3;1;27/06/2025;233;CREDITO BX  FAT  CLIENTE;;1;C;1;861877
10001;27/06/2025;994;3;1;27/06/2025;277,6;CREDITO BX  FAT  CLIENTE;;1;C;1;862219
10001;27/06/2025;994;3;1;27/06/2025;13,12;CREDITO BX  FAT  CLIENTE;;1;C;1;862387
10001;28/06/2025;994;3;1;28/06/2025;625,4;CREDITO BX  FAT  CLIENTE;;1;C;1;863091
10001;01/07/2025;994;3;1;01/07/2025;538;CREDITO BX  FAT  CLIENTE;;1;C;1;865522
10001;01/07/2025;994;3;1;01/07/2025;203;CREDITO BX  FAT  CLIENTE;;1;C;1;865674
10001;01/07/2025;994;3;1;01/07/2025;49,2;CREDITO BX  FAT  CLIENTE;;1;C;1;865715
10001;01/07/2025;910;3;1;01/07/2025;5,2;102 908 1 LAMPADINHA;;1;D;1;890007
10001;01/07/2025;910;3;1;01/07/2025;194,15;63 351 1 COMERCIAL L;;1;D;1;890621
10001;02/07/2025;1296;3;1;02/07/2025;10,09;;178273;1;C;1;867078
10001;02/07/2025;1296;3;1;02/07/2025;140,62;;178245;1;C;1;867089
10001;02/07/2025;1296;3;1;02/07/2025;138,36;;178197;1;C;1;867093
10001;03/07/2025;1296;3;1;03/07/2025;576,1;;178513;1;C;1;867503
10001;03/07/2025;1296;3;1;03/07/2025;52,45;;178546;1;C;1;867508
10001;03/07/2025;1296;3;1;03/07/2025;177,25;;178492;1;C;1;867509
10001;03/07/2025;910;3;1;03/07/2025;148,03;6 596 1 CARTAO DE DE;;1;D;1;875453
10001;04/07/2025;910;3;1;04/07/2025;13230,8;6 593 1 FELIPE CAMIL;;1;D;1;869249
10001;04/07/2025;1296;3;1;04/07/2025;147,04;;178803;1;C;1;869412
10001;06/07/2025;994;3;1;06/07/2025;128,84;CREDITO BX  FAT  CLIENTE;;1;C;1;869160
10001;07/07/2025;1296;3;1;07/07/2025;429,92;;178920;1;C;1;869433
10001;07/07/2025;1296;3;1;07/07/2025;96,33;;178996;1;C;1;869443
10001;07/07/2025;994;3;1;07/07/2025;134;CREDITO BX  FAT  CLIENTE;;1;C;1;869780
10001;07/07/2025;994;3;1;07/07/2025;287,85;CREDITO BX  FAT  CLIENTE;;1;C;1;869991
10001;07/07/2025;994;3;1;07/07/2025;510,73;CREDITO BX  FAT  CLIENTE;;1;C;1;870104
10001;07/07/2025;1296;3;1;07/07/2025;293,38;;179249;1;C;1;870150
10001;07/07/2025;1296;3;1;07/07/2025;9,25;;179210;1;C;1;870161
10001;07/07/2025;1040;3;1;07/07/2025;1572,08;85533173 VISA VISA ELECTRON CREDITO DE CARTAO;179595;1;C;1;870547
10001;08/07/2025;1040;3;1;08/07/2025;3559,45;85533173 ELO CREDITO DE CARTAO;179701;1;C;1;870994
10001;08/07/2025;1296;3;1;08/07/2025;896,46;;179472;1;C;1;871029
10001;08/07/2025;1296;3;1;08/07/2025;444,68;;179543;1;C;1;871037
10001;08/07/2025;1296;3;1;08/07/2025;29,23;;179615;1;C;1;871044
10001;08/07/2025;910;3;1;08/07/2025;36,99;45 469 1 CARTAO DE D;;1;D;1;955824
10001;09/07/2025;1296;3;1;09/07/2025;302,19;;179694;1;C;1;871727
10001;09/07/2025;994;3;1;09/07/2025;500;CREDITO BX  FAT  CLIENTE;;1;C;1;871781
10001;09/07/2025;994;3;1;09/07/2025;1000;CREDITO BX  FAT  CLIENTE;;1;C;1;871783
10001;10/07/2025;994;3;1;10/07/2025;246,05;CREDITO BX  FAT  CLIENTE;;1;C;1;872521
10001;10/07/2025;1296;3;1;10/07/2025;253,25;;180092;1;C;1;872749
10001;11/07/2025;994;3;1;11/07/2025;89;CREDITO BX  FAT  CLIENTE;;1;C;1;872983
10001;11/07/2025;994;3;1;11/07/2025;254,6;CREDITO BX  FAT  CLIENTE;;1;C;1;873181
10001;11/07/2025;994;3;1;11/07/2025;11,27;CREDITO BX  FAT  CLIENTE;;1;C;1;873214
10001;11/07/2025;1296;3;1;11/07/2025;89,25;;180438;1;C;1;875122
10001;11/07/2025;1296;3;1;11/07/2025;181,05;;180479;1;C;1;875141
10001;11/07/2025;1296;3;1;11/07/2025;4761,07;;180414;1;C;1;875147
10001;13/07/2025;994;3;1;13/07/2025;117,99;CREDITO BX  FAT  CLIENTE;;1;C;1;874767
10001;14/07/2025;1232;3;1;14/07/2025;194,52;100246346 AJUSTE 76;5191323317;1;C;1;875100
10001;14/07/2025;1296;3;1;14/07/2025;50,97;;180682;1;C;1;875154
10001;14/07/2025;1296;3;1;14/07/2025;204,25;;180601;1;C;1;875157
10001;14/07/2025;1296;3;1;14/07/2025;308,01;;180696;1;C;1;875174
10001;14/07/2025;994;3;1;14/07/2025;181;CREDITO BX  FAT  CLIENTE;;1;C;1;875478
10001;14/07/2025;1296;3;1;14/07/2025;72,79;;180820;1;C;1;875758
10001;15/07/2025;1296;3;1;15/07/2025;657,03;;181072;1;C;1;876733
10001;16/07/2025;994;3;1;16/07/2025;69,5;CREDITO BX  FAT  CLIENTE;;1;C;1;876650
10001;16/07/2025;1040;3;1;16/07/2025;3166,87;85533173 MASTERCARD MAESTRO CREDITO DE CARTAO;182217;1;C;1;880644
10001;17/07/2025;1296;3;1;17/07/2025;506,09;;181524;1;C;1;880291
10001;17/07/2025;1040;3;1;17/07/2025;1501,43;85533173 MASTERCARD MAESTRO CREDITO DE CARTAO;182197;1;C;1;880592
10001;17/07/2025;1040;3;1;17/07/2025;1546,59;101436173 MASTERCARD MAESTRO CREDITO DE CARTAO;182228;1;C;1;880662
10001;18/07/2025;910;3;1;18/07/2025;1500;123 546 2 AXB COMERC;;1;D;1;878108
10001;18/07/2025;994;3;1;18/07/2025;160;CREDITO BX  FAT  CLIENTE;;1;C;1;878419
10001;18/07/2025;994;3;1;18/07/2025;283;CREDITO BX  FAT  CLIENTE;;1;C;1;878886
10001;18/07/2025;994;3;1;18/07/2025;1599,9;CREDITO BX  FAT  CLIENTE;;1;C;1;878957
10001;18/07/2025;994;3;1;18/07/2025;164;CREDITO BX  FAT  CLIENTE;;1;C;1;879080
10001;18/07/2025;1327;3;1;18/07/2025;617;;;1;D;1;880322
10001;18/07/2025;1296;3;1;18/07/2025;40,95;;181657;1;C;1;880333
10001;18/07/2025;1296;3;1;18/07/2025;180,52;;181636;1;C;1;880346
10001;18/07/2025;994;3;1;18/07/2025;2000;CREDITO BX  FAT  CLIENTE;;1;C;1;881568
10001;19/07/2025;994;3;1;19/07/2025;358,15;CREDITO BX  FAT  CLIENTE;;1;C;1;879837
10001;19/07/2025;994;3;1;19/07/2025;1606,5;CREDITO BX  FAT  CLIENTE;;1;C;1;880113
10001;21/07/2025;1296;3;1;21/07/2025;579,9;;182021;1;C;1;880357
10001;21/07/2025;1040;3;1;21/07/2025;4248,34;85533173 MASTERCARD MAESTRO CREDITO DE CARTAO;182422;1;C;1;881422
10001;21/07/2025;1296;3;1;21/07/2025;181,25;;182077;1;C;1;881543
10001;22/07/2025;1296;3;1;22/07/2025;78,75;;182326;1;C;1;881836
10001;22/07/2025;1296;3;1;22/07/2025;114,21;;182328;1;C;1;881851
10001;23/07/2025;994;3;1;23/07/2025;376,2;CREDITO BX  FAT  CLIENTE;;1;C;1;882446
10001;23/07/2025;1296;3;1;23/07/2025;32,61;;182589;1;C;1;883919
10001;23/07/2025;1296;3;1;23/07/2025;46,95;;182667;1;C;1;883953
10001;24/07/2025;1296;3;1;24/07/2025;49,98;;182878;1;C;1;883911
10001;24/07/2025;1296;3;1;24/07/2025;76,65;;182921;1;C;1;883933
10001;24/07/2025;1296;3;1;24/07/2025;221,56;;182911;1;C;1;883937
10001;24/07/2025;994;3;1;24/07/2025;26;CREDITO BX  FAT  CLIENTE;;1;C;1;900498
10001;25/07/2025;994;3;1;25/07/2025;449,5;CREDITO BX  FAT  CLIENTE;;1;C;1;884059
10001;25/07/2025;1296;3;1;25/07/2025;249,45;;183130;1;C;1;885270
10001;25/07/2025;1296;3;1;25/07/2025;158,25;;182964;1;C;1;885275
10001;25/07/2025;1296;3;1;25/07/2025;79,25;;182974;1;C;1;885283
10001;25/07/2025;1040;3;1;25/07/2025;271;101436173 VISA VISA ELECTRON CREDITO DE CARTAO;187877;1;C;1;904825
10001;25/07/2025;910;3;1;25/07/2025;150,05;65 695 1 CARTAO DEBI;;1;D;1;1001839
10001;26/07/2025;994;3;1;26/07/2025;141,55;CREDITO BX  FAT  CLIENTE;;1;C;1;884386
10001;26/07/2025;910;3;1;26/07/2025;109,9;45 646 1 CARTAO DE D;;1;D;1;924869
10001;28/07/2025;1299;3;1;28/07/2025;476,38;85314307 AJUSTE 9992;87149791;1;C;1;814561
10001;28/07/2025;1296;3;1;28/07/2025;35,08;;183264;1;C;1;885287
10001;28/07/2025;1296;3;1;28/07/2025;147,25;;183180;1;C;1;885301
10001;28/07/2025;1296;3;1;28/07/2025;103,5;;183530;1;C;1;888273
10001;28/07/2025;1296;3;1;28/07/2025;37,95;;183517;1;C;1;888282
10001;28/07/2025;1299;3;1;28/07/2025;132,34;85314307 AJUSTE 9992;44549381;1;C;1;904964
10001;28/07/2025;1299;3;1;28/07/2025;476,38;85314307 AJUSTE 9992;87149791;1;C;1;904967
10001;29/07/2025;1299;3;1;29/07/2025;977,55;86796240 AJUSTE 9992;86449703;1;C;1;814563
10001;29/07/2025;994;3;1;29/07/2025;17,49;CREDITO BX  FAT  CLIENTE;;1;C;1;886401
10001;29/07/2025;1296;3;1;29/07/2025;106,98;;183596;1;C;1;888309
10001;29/07/2025;1296;3;1;29/07/2025;2,23;;183572;1;C;1;888316
10001;30/07/2025;994;3;1;30/07/2025;45;CREDITO BX  FAT  CLIENTE;;1;C;1;887063
10001;31/07/2025;994;3;1;31/07/2025;59;CREDITO BX  FAT  CLIENTE;;1;C;1;888001
10001;31/07/2025;994;3;1;31/07/2025;81,6;CREDITO BX  FAT  CLIENTE;;1;C;1;888084
10001;31/07/2025;1296;3;1;31/07/2025;177,85;;184150;1;C;1;888356
10001;01/08/2025;1296;3;1;01/08/2025;396,16;;184293;1;C;1;891232
10001;01/08/2025;1296;3;1;01/08/2025;358,67;;184384;1;C;1;891233
10001;01/08/2025;1296;3;1;01/08/2025;423,57;;184383;1;C;1;891234
10001;01/08/2025;910;3;1;01/08/2025;194,15;63 351 2 COMERCIAL L;;1;D;1;902688
10001;01/08/2025;1040;3;1;01/08/2025;2744,58;85533173 MASTERCARD MAESTRO CREDITO DE CARTAO;187960;1;C;1;905104
10001;02/08/2025;994;3;1;02/08/2025;132,3;CREDITO BX  FAT  CLIENTE;;1;C;1;889224
10001;02/08/2025;994;3;1;02/08/2025;84,71;CREDITO BX  FAT  CLIENTE;;1;C;1;889480
10001;04/08/2025;994;3;1;04/08/2025;132,34;CREDITO BX  FAT  CLIENTE;;1;C;1;890672
10001;04/08/2025;994;3;1;04/08/2025;84,94;CREDITO BX  FAT  CLIENTE;;1;C;1;891428
10001;04/08/2025;1040;3;1;04/08/2025;2235,77;85533173 VISA VISA ELECTRON CREDITO DE CARTAO;190877;1;C;1;916227
10001;05/08/2025;910;3;1;05/08/2025;15435;45 685 1 FOLHA DE PA;;1;D;1;1019077
10001;06/08/2025;1296;3;1;06/08/2025;206;;185121;1;C;1;893787
10001;06/08/2025;910;3;1;06/08/2025;2061,91;1 401 870 1 MALHAS M;;1;D;1;894021
10001;06/08/2025;1296;3;1;06/08/2025;272,85;;185119;1;C;1;917812
10001;06/08/2025;910;3;1;06/08/2025;3792,95;4 564 655 2 FOLHA DE;;1;D;1;1019171
10001;06/08/2025;910;3;1;06/08/2025;2700;4 564 655 6 FOLHA DE;;1;D;1;1019175
10001;07/08/2025;1296;3;1;07/08/2025;12,86;;185396;1;C;1;893800
10001;07/08/2025;1296;3;1;07/08/2025;234,1;;185436;1;C;1;893807
10001;07/08/2025;1296;3;1;07/08/2025;72,35;;185294;1;C;1;893839
10001;08/08/2025;994;3;1;08/08/2025;450;CREDITO BX  FAT  CLIENTE;;1;C;1;895228
10001;08/08/2025;1296;3;1;08/08/2025;197,8;;185500;1;C;1;899722
10001;08/08/2025;1296;3;1;08/08/2025;291,09;;185488;1;C;1;899752
10001;08/08/2025;1296;3;1;08/08/2025;196,25;;185745;1;C;1;899860
10001;09/08/2025;994;3;1;09/08/2025;696,2;CREDITO BX  FAT  CLIENTE;;1;C;1;898688
10001;10/08/2025;994;3;1;10/08/2025;169;CREDITO BX  FAT  CLIENTE;;1;C;1;899492
10001;11/08/2025;1296;3;1;11/08/2025;520,23;;186170;1;C;1;899717
10001;11/08/2025;1296;3;1;11/08/2025;270,25;;185838;1;C;1;899732
10001;11/08/2025;1296;3;1;11/08/2025;351,01;;185829;1;C;1;899736
10001;11/08/2025;1296;3;1;11/08/2025;99,25;;186498;1;C;1;899738
10001;11/08/2025;1296;3;1;11/08/2025;152,01;;186167;1;C;1;899739
10001;11/08/2025;1296;3;1;11/08/2025;285,28;;186029;1;C;1;899749
10001;11/08/2025;1296;3;1;11/08/2025;117,45;;186370;1;C;1;899875
10001;11/08/2025;1296;3;1;11/08/2025;83,8;;186696;1;C;1;900831
10001;11/08/2025;1296;3;1;11/08/2025;199,25;;186818;1;C;1;900840
10001;11/08/2025;1296;3;1;11/08/2025;10,25;;186824;1;C;1;900844
10001;11/08/2025;1040;3;1;11/08/2025;3716,14;85533173 MASTERCARD MAESTRO CREDITO DE CARTAO;190823;1;C;1;916160
10001;11/08/2025;1040;3;1;11/08/2025;1285,64;85533173 VISA VISA ELECTRON CREDITO DE CARTAO;190824;1;C;1;916161
10001;11/08/2025;1040;3;1;11/08/2025;3103;86796240 VISA VISA ELECTRON CREDITO DE CARTAO;190825;1;C;1;916162
10001;11/08/2025;1040;3;1;11/08/2025;995,78;101436173 VISA VISA ELECTRON CREDITO DE CARTAO;191072;1;C;1;916816
10001;12/08/2025;910;3;1;12/08/2025;3312,02;98 965 656 1 WENDYAN;;1;D;1;902635
10001;12/08/2025;1296;3;1;12/08/2025;164,81;;186981;1;C;1;903154
10001;13/08/2025;1296;3;1;13/08/2025;361,73;;187042;1;C;1;903125
10001;13/08/2025;1296;3;1;13/08/2025;238,25;;187108;1;C;1;903130
10001;13/08/2025;1296;3;1;13/08/2025;28,25;;187148;1;C;1;903134
10001;14/08/2025;505;3;1;14/08/2025;3,11;DESP  COB  BANCARIA;140.825/1;1;D;1;902910
10001;14/08/2025;1296;3;1;14/08/2025;170,75;;187249;1;C;1;903152
10001;15/08/2025;1296;3;1;15/08/2025;167,08;;187484;1;C;1;904466
10001;15/08/2025;1296;3;1;15/08/2025;85,25;;187479;1;C;1;904477
10001;15/08/2025;1040;3;1;15/08/2025;918,32;86796240 VISA VISA ELECTRON CREDITO DE CARTAO;190801;1;C;1;916138
10001;18/08/2025;1296;3;1;18/08/2025;215,19;;187542;1;C;1;904458
10001;18/08/2025;994;3;1;18/08/2025;170,04;CREDITO BX  FAT  CLIENTE;;1;C;1;904883
10001;18/08/2025;1296;3;1;18/08/2025;53,97;;187900;1;C;1;906374
10001;18/08/2025;1296;3;1;18/08/2025;60,64;;187770;1;C;1;906388
10001;19/08/2025;994;3;1;19/08/2025;219,3;CREDITO BX  FAT  CLIENTE;;1;C;1;905515
10001;19/08/2025;1296;3;1;19/08/2025;1456,75;;188056;1;C;1;906377
10001;20/08/2025;1296;3;1;20/08/2025;119,19;;188292;1;C;1;906371
10001;20/08/2025;910;3;1;20/08/2025;160;456 456 1 CARTAO DE;;1;D;1;910321
10001;20/08/2025;910;3;1;20/08/2025;11833,72;243 624 2 COMPANHIA;;1;D;1;911599
10001;21/08/2025;1296;3;1;21/08/2025;117,81;;188448;1;C;1;908506
10001;21/08/2025;1296;3;1;21/08/2025;164,25;;188408;1;C;1;908522
10001;21/08/2025;1296;3;1;21/08/2025;474,73;;188415;1;C;1;908541
10001;22/08/2025;994;3;1;22/08/2025;323,19;CREDITO BX  FAT  CLIENTE;;1;C;1;907396
10001;22/08/2025;994;3;1;22/08/2025;740,35;CREDITO BX  FAT  CLIENTE;;1;C;1;907453
10001;22/08/2025;1231;3;1;22/08/2025;441,37;85533173 AJUSTE 23;502089431;1;D;1;917620
10001;25/08/2025;1296;3;1;25/08/2025;28,81;;188771;1;C;1;908505
10001;25/08/2025;1296;3;1;25/08/2025;49,98;;188780;1;C;1;908529
10001;25/08/2025;1296;3;1;25/08/2025;14,25;;188996;1;C;1;910171
10001;25/08/2025;994;3;1;25/08/2025;122,55;CREDITO BX  FAT  CLIENTE;;1;C;1;917530
10001;26/08/2025;1296;3;1;26/08/2025;285,39;;189218;1;C;1;910179
10001;26/08/2025;1296;3;1;26/08/2025;472,14;;189202;1;C;1;910181
10001;26/08/2025;994;3;1;26/08/2025;361,25;CREDITO BX  FAT  CLIENTE;;1;C;1;917475
10001;26/08/2025;1040;3;1;26/08/2025;697,91;85533173 MASTERCARD MAESTRO CREDITO DE CARTAO;191363;1;C;1;917596
10001;27/08/2025;1296;3;1;27/08/2025;299,43;;189337;1;C;1;913213
10001;27/08/2025;1296;3;1;27/08/2025;235,8;;189259;1;C;1;913235
10001;28/08/2025;1296;3;1;28/08/2025;268,29;;189460;1;C;1;913239
10001;28/08/2025;1296;3;1;28/08/2025;5,91;;189572;1;C;1;913248
10001;28/08/2025;1040;3;1;28/08/2025;56,55;102536023 VISA VISA ELECTRON CREDITO DE CARTAO;191103;1;C;1;916857
10001;29/08/2025;994;3;1;29/08/2025;815,1;CREDITO BX  FAT  CLIENTE;;1;C;1;911823
10001;01/09/2025;1299;3;1;01/09/2025;504,44;85314307 AJUSTE 9992;55849530;1;C;1;814573
10001;01/09/2025;1296;3;1;01/09/2025;37,25;;189878;1;C;1;913202
10001;01/09/2025;1296;3;1;01/09/2025;148,25;;189894;1;C;1;913232
10001;01/09/2025;1296;3;1;01/09/2025;556,03;;189906;1;C;1;913245
10001;01/09/2025;1296;3;1;01/09/2025;357,21;;189979;1;C;1;913252
10001;01/09/2025;1296;3;1;01/09/2025;152,39;;190009;1;C;1;913264
10001;01/09/2025;1296;3;1;01/09/2025;249,33;;190057;1;C;1;913272
10001;01/09/2025;910;3;1;01/09/2025;283,33;1 906 3 FRANCIHAGNER;;1;D;1;914254
10001;01/09/2025;910;3;1;01/09/2025;477,83;5 214 7 ITAU CROSBY;;1;D;1;914256
10001;01/09/2025;910;3;1;01/09/2025;179,4;415 280 3 MIRANDA CO;;1;D;1;914258
10001;01/09/2025;1040;3;1;01/09/2025;2523,5;85533173 MASTERCARD MAESTRO CREDITO DE CARTAO;194175;1;C;1;927754
10001;01/09/2025;1040;3;1;01/09/2025;1018,69;102536023 ELO CREDITO DE CARTAO;205884;1;C;1;970832
10001;01/09/2025;1040;3;1;01/09/2025;379,49;101436173 VISA VISA ELECTRON CREDITO DE CARTAO;206134;1;C;1;971186
10001;02/09/2025;1296;3;1;02/09/2025;558,99;;190243;1;C;1;916672
10001;02/09/2025;1296;3;1;02/09/2025;312,75;;190282;1;C;1;916698
10001;03/09/2025;1296;3;1;03/09/2025;238,33;;190455;1;C;1;916665
10001;03/09/2025;1296;3;1;03/09/2025;620,42;;190450;1;C;1;916666
10001;03/09/2025;1296;3;1;03/09/2025;227,9;;190437;1;C;1;916673
10001;03/09/2025;1296;3;1;03/09/2025;89,88;;190453;1;C;1;916684
10001;03/09/2025;1296;3;1;03/09/2025;37,65;;190396;1;C;1;916686
10001;03/09/2025;1296;3;1;03/09/2025;93,19;;190387;1;C;1;916759
10001;03/09/2025;1296;3;1;03/09/2025;228,3;;190413;1;C;1;916768
10001;04/09/2025;994;3;1;04/09/2025;68,6;CREDITO BX  FAT  CLIENTE;;1;C;1;915602
10001;04/09/2025;1296;3;1;04/09/2025;57,25;;190538;1;C;1;916669
10001;04/09/2025;1296;3;1;04/09/2025;653,19;;190719;1;C;1;916753
10001;04/09/2025;1040;3;1;04/09/2025;1230,14;85533173 MASTERCARD MAESTRO CREDITO DE CARTAO;206114;1;C;1;971161
10001;04/09/2025;910;3;1;04/09/2025;1000;45 485 2 FOLHA DE PA;;1;D;1;999326
